Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
188,1.1471,0.5800,1.6162,0.3867
189,1.2487,0.5133,1.6309,0.4200
190,1.2575,0.5644,1.6302,0.4267
191,1.2502,0.5467,1.6056,0.4133
192,1.1327,0.5978,1.6130,0.3733
193,1.3782,0.5756,1.6425,0.4067
194,1.2666,0.5867,1.5898,0.4333
195,1.1759,0.5978,1.5875,0.4000
196,1.0977,0.6156,1.6756,0.3533
197,1.3185,0.5778,1.6905,0.3733
198,1.1143,0.5844,1.5790,0.3800
199,1.1327,0.5844,1.6002,0.3667
200,1.2988,0.5978,1.5727,0.3867
