Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
206,0.3573,0.8582,0.3663,0.8511
207,0.3898,0.8652,0.3833,0.8298
208,0.3845,0.8511,0.3738,0.8085
209,0.3005,0.8440,0.3671,0.8298
210,0.3395,0.8511,0.3120,0.8511
211,0.3293,0.8440,0.3396,0.8723
212,0.3526,0.8298,0.3695,0.8723
213,0.2995,0.8298,0.2732,0.9574
214,0.3463,0.8440,0.3150,0.8936
215,0.3096,0.8298,0.2963,0.9149
216,0.3638,0.8582,0.2892,0.9149
217,0.3154,0.8369,0.2906,0.9149
218,0.3674,0.8369,0.3453,0.8723
219,0.3571,0.8582,0.3884,0.8511
220,0.6074,0.8156,0.3423,0.8511
221,0.3662,0.8511,0.4284,0.7660
222,0.3542,0.8014,0.4386,0.7447
223,0.3740,0.8227,0.3923,0.8298
224,0.3565,0.9007,0.3765,0.8511
225,0.3139,0.8652,0.3114,0.9149
226,0.3287,0.8723,0.3553,0.8511
227,0.3924,0.8085,0.3379,0.8936
228,0.3193,0.8440,0.3391,0.8723
229,0.3819,0.8085,0.3408,0.8936
230,0.3356,0.8369,0.3453,0.8936
231,0.3760,0.8511,0.3160,0.8936
232,0.3146,0.8298,0.3476,0.9362
233,0.2769,0.8652,0.3235,0.9362
234,0.3089,0.8369,0.3604,0.8723
235,0.3161,0.8440,0.3068,0.9149
236,0.3755,0.8440,0.3316,0.8936
237,0.3965,0.8440,0.3311,0.9149
238,0.2960,0.8723,0.3589,0.8936
239,0.3472,0.8369,0.3047,0.9362
240,0.3080,0.8440,0.3010,0.9149
241,0.2942,0.8723,0.3145,0.8936
242,0.3595,0.8440,0.2955,0.8936
243,0.4571,0.8298,0.3476,0.8936
244,0.3496,0.8440,0.3272,0.8936
245,0.3654,0.8582,0.3209,0.9362
246,0.3108,0.8652,0.3066,0.9574
247,0.2993,0.8511,0.3091,0.9149
248,0.3285,0.8582,0.3604,0.8298
249,0.3573,0.8511,0.3210,0.9149
250,0.3766,0.8511,0.3460,0.8723
251,0.3471,0.8369,0.3361,0.8936
252,0.3355,0.8440,0.3777,0.8936
253,0.3243,0.8440,0.3669,0.8723
254,0.3302,0.8511,0.3416,0.8936
255,0.4111,0.8582,0.3349,0.8936
256,0.3919,0.8511,0.3057,0.9149
257,0.3207,0.8652,0.2882,0.9362
258,0.3954,0.8440,0.2732,0.9149
259,0.3094,0.8582,0.3481,0.9149
260,0.3457,0.8582,0.3528,0.8723
261,0.3556,0.8652,0.3739,0.8298
262,0.5176,0.8227,0.3023,0.9149
263,0.3699,0.8511,0.3277,0.8936
264,0.3355,0.8440,0.3477,0.8936
265,0.4114,0.8156,0.3175,0.9149
266,0.3604,0.8227,0.3628,0.8511
267,0.3520,0.8794,0.3490,0.8723
268,0.4172,0.8298,0.3700,0.8511
269,0.3705,0.8511,0.3008,0.9362
270,0.3304,0.8652,0.3060,0.9149
271,0.3350,0.8511,0.3241,0.8723
272,0.3630,0.8723,0.3225,0.9149
273,0.3888,0.8511,0.3208,0.8936
274,0.3144,0.8369,0.3279,0.8723
275,0.3207,0.8511,0.3392,0.9149
276,0.3255,0.8511,0.3306,0.8723
277,0.2726,0.8369,0.3194,0.9362
278,0.3722,0.8652,0.2918,0.8936
279,0.4089,0.8227,0.3171,0.9149
280,0.3393,0.8582,0.3588,0.8298
281,0.3705,0.8440,0.3673,0.7660
282,0.3346,0.8298,0.3813,0.8085
283,0.4069,0.8369,0.3463,0.8298
284,0.3260,0.8440,0.3501,0.8723
285,0.3360,0.8511,0.3139,0.8723
286,0.3969,0.8440,0.2870,0.9149
287,0.3945,0.8440,0.2944,0.9149
288,0.3610,0.8582,0.3104,0.9149
289,0.3560,0.8582,0.3294,0.8936
290,0.3417,0.8582,0.3777,0.8936
291,0.3944,0.8511,0.3831,0.8511
292,0.3175,0.8440,0.3934,0.7872
293,0.3086,0.8582,0.3658,0.8511
294,0.2748,0.8582,0.3471,0.8723
295,0.3547,0.8298,0.3428,0.9149
296,0.3213,0.8440,0.3441,0.9149
297,0.3434,0.8723,0.3038,0.9362
298,0.3573,0.8511,0.3078,0.9149
299,0.3677,0.8652,0.2935,0.9149
300,0.3239,0.8511,0.3482,0.8723
