Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
354,0.1787,0.8936,0.3341,0.9362
355,0.1631,0.9149,0.3362,0.9362
356,0.1670,0.9078,0.3493,0.9362
357,0.1644,0.9078,0.3382,0.9362
358,0.1571,0.9078,0.3534,0.9149
359,0.2251,0.8865,0.3220,0.9362
360,0.1823,0.9149,0.3264,0.9362
361,0.1859,0.9078,0.3183,0.9362
362,0.1790,0.9220,0.3517,0.8936
363,0.1894,0.9078,0.3317,0.9362
364,0.2305,0.9078,0.3229,0.9574
365,0.2177,0.9078,0.3490,0.8936
366,0.2280,0.8865,0.3530,0.9149
367,0.2343,0.9007,0.3579,0.8936
368,0.2257,0.9078,0.3457,0.8936
369,0.1582,0.9149,0.3124,0.9574
370,0.1944,0.9291,0.3598,0.8723
371,0.2139,0.8865,0.3164,0.9362
372,0.1948,0.8936,0.3469,0.8936
373,0.1739,0.9007,0.3207,0.9362
374,0.2040,0.9007,0.3446,0.9149
375,0.2270,0.9007,0.3548,0.9149
376,0.2033,0.8794,0.3164,0.9362
377,0.1836,0.9149,0.3245,0.9362
378,0.1696,0.9078,0.3180,0.9362
379,0.1729,0.9220,0.3282,0.9362
380,0.1578,0.9220,0.3598,0.9362
381,0.1877,0.8936,0.3313,0.9362
382,0.1775,0.8865,0.3338,0.9362
383,0.1712,0.9220,0.3329,0.9149
384,0.2068,0.8865,0.3298,0.9362
385,0.1931,0.9220,0.3196,0.9574
386,0.1812,0.9078,0.3256,0.9362
387,0.1770,0.8936,0.3264,0.9362
388,0.1638,0.9078,0.3350,0.9362
389,0.1685,0.9149,0.3345,0.9362
390,0.1815,0.9149,0.3510,0.9362
391,0.1690,0.8865,0.3387,0.9362
392,0.1677,0.9220,0.3420,0.9362
393,0.1765,0.9007,0.3770,0.8936
394,0.1546,0.9149,0.3481,0.9362
395,0.1875,0.8936,0.3909,0.8723
396,0.1944,0.9078,0.3189,0.9362
397,0.1769,0.9078,0.3255,0.9362
398,0.1912,0.9078,0.3421,0.9362
399,0.1512,0.9078,0.3626,0.9149
400,0.1557,0.9149,0.3553,0.9362
401,0.1574,0.9291,0.3787,0.8936
402,0.1654,0.8865,0.3442,0.9362
403,0.1761,0.8865,0.3465,0.9362
404,0.1555,0.9149,0.3421,0.9362
405,0.1774,0.9149,0.3765,0.9149
406,0.1987,0.9007,0.3498,0.9362
407,0.1613,0.8936,0.3586,0.9362
408,0.1689,0.9149,0.3779,0.9149
409,0.1532,0.9149,0.3522,0.9362
410,0.1771,0.9149,0.3589,0.9362
411,0.1673,0.9078,0.3518,0.9362
412,0.1541,0.9078,0.3577,0.9362
413,0.1581,0.9007,0.3827,0.9149
414,0.1731,0.9078,0.3503,0.9149
415,0.1725,0.9007,0.3338,0.9362
416,0.1813,0.9007,0.3796,0.9362
417,0.1717,0.9149,0.3564,0.9362
418,0.1818,0.9149,0.3615,0.9362
419,0.1540,0.9291,0.3652,0.9362
420,0.1733,0.9007,0.3561,0.9362
421,0.1522,0.9149,0.3442,0.9362
422,0.1585,0.9078,0.3726,0.8936
423,0.1864,0.9149,0.3490,0.9574
424,0.2138,0.8865,0.3938,0.8511
425,0.1841,0.9078,0.3368,0.9362
426,0.1629,0.9078,0.3599,0.9362
427,0.1736,0.9007,0.3537,0.9362
428,0.1530,0.9007,0.3838,0.9362
429,0.1755,0.9078,0.3764,0.8936
430,0.1721,0.9149,0.3731,0.9149
431,0.1448,0.9291,0.3517,0.9574
432,0.1774,0.9149,0.3737,0.9362
433,0.1697,0.9149,0.3510,0.9362
434,0.1504,0.9149,0.3626,0.9149
435,0.1820,0.9007,0.3680,0.9362
436,0.1888,0.9007,0.3413,0.9362
437,0.1719,0.9220,0.3581,0.9362
438,0.1684,0.9078,0.3604,0.9149
439,0.1612,0.9291,0.3738,0.9362
440,0.1578,0.9220,0.3921,0.9149
441,0.1604,0.9220,0.3842,0.9149
442,0.1594,0.9149,0.3730,0.8936
443,0.1598,0.9291,0.3594,0.9149
444,0.1672,0.9007,0.3852,0.8936
445,0.1611,0.9078,0.3696,0.9149
446,0.1399,0.9291,0.4073,0.8936
447,0.1802,0.9149,0.3680,0.9362
448,0.2071,0.9220,0.3575,0.9149
449,0.1720,0.8865,0.3781,0.9149
450,0.1747,0.8865,0.3380,0.9362
451,0.1607,0.9149,0.3759,0.8936
452,0.1508,0.9220,0.3631,0.9149
453,0.1428,0.9220,0.4042,0.8936
454,0.1522,0.9149,0.3692,0.9574
455,0.1896,0.9291,0.4524,0.8298
456,0.1853,0.9007,0.3534,0.9149
457,0.1514,0.9220,0.3517,0.9362
458,0.1551,0.9078,0.3829,0.9362
459,0.1342,0.9220,0.3882,0.9362
460,0.1544,0.9007,0.4039,0.9149
461,0.1762,0.9007,0.3820,0.9149
462,0.1740,0.9291,0.3964,0.9362
463,0.1675,0.9078,0.3753,0.9362
464,0.1744,0.9220,0.4367,0.9149
465,0.1570,0.9149,0.3779,0.9149
466,0.1431,0.9149,0.3677,0.9362
467,0.1769,0.9007,0.3706,0.9574
468,0.2656,0.9007,0.5558,0.8298
469,0.2402,0.8865,0.3641,0.9362
470,0.2291,0.9007,0.3863,0.9149
471,0.2020,0.9078,0.3550,0.9362
472,0.1639,0.9078,0.3882,0.9149
473,0.1778,0.9007,0.3910,0.9362
474,0.2173,0.9007,0.4221,0.8936
475,0.2004,0.9007,0.3921,0.9149
476,0.1762,0.9149,0.3882,0.8936
477,0.1829,0.9007,0.4003,0.9149
478,0.1838,0.9220,0.4179,0.9149
479,0.2004,0.9149,0.3650,0.9362
480,0.1786,0.9007,0.3724,0.9149
481,0.1656,0.9149,0.3889,0.9149
482,0.1808,0.8936,0.3726,0.9149
483,0.2305,0.8865,0.3705,0.9149
484,0.1707,0.9078,0.3873,0.9362
485,0.1484,0.9220,0.4618,0.8511
486,0.1863,0.9149,0.3982,0.9149
487,0.1584,0.9220,0.4077,0.8936
488,0.1679,0.9220,0.3737,0.9362
489,0.2356,0.9078,0.4016,0.9362
490,0.1854,0.9078,0.4007,0.8936
491,0.1792,0.9291,0.3558,0.9149
492,0.1616,0.9220,0.3890,0.9149
493,0.1769,0.9149,0.3882,0.9149
494,0.1883,0.9291,0.4099,0.8936
495,0.1438,0.9149,0.4075,0.9149
496,0.1828,0.9078,0.3919,0.9149
497,0.2231,0.9078,0.4156,0.9149
498,0.1598,0.9220,0.3874,0.8936
499,0.1444,0.9220,0.3920,0.8936
500,0.1516,0.9149,0.3832,0.9362
