Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
424,0.5608,0.7398,0.8755,0.7025
425,0.5501,0.7266,0.9168,0.7312
426,0.5439,0.7326,0.8567,0.6738
427,0.5691,0.7266,0.9512,0.6703
428,0.5640,0.7278,0.8308,0.7348
429,0.6228,0.7398,0.8934,0.7025
430,0.5916,0.6990,0.8549,0.6057
431,0.6481,0.6199,0.8333,0.7276
432,0.5924,0.7110,0.8433,0.7240
433,0.5849,0.7146,0.8030,0.7312
434,0.6096,0.7206,0.8392,0.6918
435,0.5841,0.7122,0.8727,0.7133
436,0.5800,0.7206,0.9489,0.7240
437,0.5891,0.7146,0.9656,0.7204
438,0.5863,0.7218,0.7082,0.7133
439,0.5873,0.7242,0.8495,0.7025
440,0.6006,0.7230,0.8256,0.7276
441,0.5711,0.7098,0.8696,0.7240
442,0.5693,0.7218,0.8756,0.6667
443,0.5573,0.7242,0.9112,0.7240
444,0.5657,0.7194,0.8522,0.6989
445,0.5593,0.7338,0.8835,0.6989
446,0.5596,0.7338,0.8868,0.6953
447,0.5679,0.7362,0.8474,0.6989
448,0.5539,0.7350,0.8806,0.7061
449,0.5515,0.7242,0.9003,0.6953
450,0.5567,0.7350,0.9110,0.6631
451,0.5708,0.7194,0.8986,0.6631
452,0.5913,0.7302,0.8956,0.6631
453,0.5566,0.7182,0.8955,0.6989
454,0.5823,0.7362,0.9016,0.7168
455,0.5511,0.7278,0.9091,0.6989
456,0.5530,0.7386,0.9153,0.6703
457,0.5582,0.7290,0.9191,0.6667
458,0.5869,0.7290,0.8949,0.6953
459,0.5689,0.7242,0.9650,0.7168
460,0.5775,0.7242,0.9107,0.7240
461,0.5701,0.7338,0.9141,0.7061
462,0.5541,0.7326,0.9330,0.7025
463,0.5466,0.7362,0.9543,0.7168
464,0.5416,0.7302,0.9484,0.7025
465,0.5568,0.7446,0.9487,0.6989
466,0.5725,0.7290,0.9350,0.7133
467,0.5747,0.6966,0.9864,0.6989
468,0.5659,0.7314,1.0646,0.7061
469,0.5425,0.7338,0.9931,0.7097
470,0.5651,0.7446,0.9684,0.6989
471,0.5781,0.7338,1.0113,0.6846
472,0.5452,0.7326,0.7266,0.6810
473,0.5505,0.7374,0.9338,0.7097
474,0.5481,0.7266,0.8105,0.6953
475,0.5656,0.7266,0.8624,0.7133
476,0.5424,0.7242,0.9082,0.7168
477,0.5579,0.7278,0.9441,0.6918
478,0.5306,0.7302,0.8810,0.6989
479,0.5583,0.7326,0.8651,0.7097
480,0.5478,0.7290,0.8589,0.6810
481,0.5539,0.7266,0.8275,0.6918
482,0.5623,0.7266,0.7765,0.6989
483,0.5707,0.7434,0.6145,0.6953
484,0.5657,0.7182,0.6282,0.7168
485,0.5651,0.7134,0.8433,0.6774
486,0.5835,0.7182,0.6375,0.6989
487,0.5586,0.7314,0.6448,0.7384
488,0.5563,0.7362,0.6661,0.6774
489,0.5484,0.7230,0.7240,0.7025
490,0.5511,0.7362,0.7718,0.6918
491,0.5464,0.7326,0.8590,0.6918
492,0.5464,0.7266,0.9245,0.6810
493,0.6057,0.6954,0.6362,0.6703
494,0.5791,0.7086,0.6252,0.6523
495,0.5844,0.7038,0.6446,0.6810
496,0.5548,0.7314,0.6271,0.7276
497,0.5700,0.7218,0.6133,0.6738
498,0.5439,0.7266,0.6227,0.6989
499,0.5758,0.7314,0.6459,0.7025
500,0.5845,0.7242,0.6571,0.6989
