Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
281,0.3603,0.8369,0.3454,0.8511
282,0.4163,0.8511,0.3460,0.8298
283,0.3582,0.8723,0.3615,0.8085
284,0.3419,0.8865,0.3530,0.8298
285,0.3208,0.8511,0.3733,0.8298
286,0.3622,0.8652,0.3711,0.8085
287,0.3259,0.8794,0.3661,0.8511
288,0.3338,0.8440,0.2949,0.9362
289,0.2838,0.8440,0.3123,0.8723
290,0.3290,0.8723,0.3065,0.8723
291,0.3529,0.8298,0.2893,0.8511
292,0.3818,0.8227,0.3238,0.8723
293,0.3110,0.8794,0.3497,0.8723
294,0.2893,0.8582,0.3621,0.7872
295,0.2763,0.8936,0.3368,0.8298
296,0.3357,0.8582,0.3035,0.8723
297,0.3285,0.8511,0.3111,0.8936
298,0.3809,0.8511,0.2732,0.8936
299,0.2836,0.8511,0.2836,0.8511
300,0.4408,0.8227,0.2822,0.9149
