Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
271,0.5538,0.7542,0.5845,0.6953
272,0.5036,0.7626,0.5942,0.6953
273,0.5556,0.7722,0.6494,0.6631
274,0.5071,0.7518,0.6419,0.6416
275,0.5349,0.7662,0.6124,0.6703
276,0.4986,0.7662,0.5660,0.7168
277,0.4774,0.7710,0.5566,0.7348
278,0.4489,0.7770,0.5543,0.7276
279,0.5133,0.7698,0.5608,0.7240
280,0.4740,0.7686,0.6070,0.6918
281,0.4914,0.7698,0.5428,0.7240
282,0.5064,0.7722,0.5829,0.7348
283,0.6408,0.7182,0.5832,0.7240
284,0.5544,0.7050,0.6073,0.6595
285,0.5139,0.7158,0.5751,0.7384
286,0.5325,0.7314,0.5455,0.6882
287,0.5226,0.7302,0.5303,0.7491
288,0.5244,0.7410,0.5443,0.7133
289,0.5123,0.7314,0.5776,0.6882
290,0.5316,0.7446,0.5683,0.7133
291,0.5883,0.7446,0.5473,0.7204
292,0.5413,0.7482,0.6304,0.6380
293,0.5279,0.7398,0.5692,0.6989
294,0.5318,0.7482,0.5287,0.7527
295,0.4854,0.7518,0.5639,0.7312
296,0.4884,0.7638,0.5582,0.7133
297,0.4902,0.7578,0.5809,0.7097
298,0.4791,0.7602,0.5836,0.7168
299,0.4901,0.7638,0.5365,0.7168
300,0.5635,0.7602,0.5997,0.6667
