Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
206,1.2906,0.5822,1.6752,0.3467
207,1.1984,0.5778,1.6352,0.3400
208,1.1500,0.5978,1.6100,0.3667
209,1.3007,0.5333,1.6241,0.3533
210,1.2647,0.5889,1.6044,0.3667
211,1.2479,0.5667,1.6260,0.3333
212,1.1706,0.6000,1.5859,0.4000
213,1.3354,0.5378,1.5688,0.3867
214,1.3647,0.5533,1.5126,0.4133
215,1.2430,0.5911,1.5604,0.4133
216,1.1743,0.6067,1.6095,0.3600
217,1.1190,0.6222,1.5406,0.3867
218,1.2656,0.5356,1.8788,0.2867
219,1.5027,0.4844,1.8579,0.2800
220,1.4768,0.4978,1.7699,0.3400
221,1.4314,0.4822,1.7149,0.3267
222,1.3520,0.4978,1.7362,0.3200
223,1.6127,0.4289,2.0815,0.2400
224,1.5318,0.4156,2.0255,0.2933
225,1.5329,0.4222,1.9914,0.2933
226,1.7117,0.3933,1.8186,0.3400
227,1.4594,0.4200,1.7784,0.3000
228,1.3611,0.4689,1.8311,0.3267
229,1.4997,0.4556,1.8573,0.2867
230,1.4827,0.4400,1.8821,0.2667
231,1.5345,0.4422,1.8428,0.3000
232,1.5547,0.4489,1.8157,0.2733
233,1.4295,0.4356,1.7678,0.3000
234,1.4485,0.4467,1.8221,0.3333
235,1.6753,0.3378,2.2140,0.2200
236,1.7867,0.2778,2.0446,0.2533
237,1.6766,0.3156,1.9269,0.2133
238,1.5750,0.3533,1.9439,0.2000
239,1.7154,0.3400,1.8255,0.2467
240,1.6628,0.3511,1.7852,0.2733
241,1.6008,0.3756,1.7582,0.2600
242,1.5100,0.3533,1.7617,0.2867
243,1.5623,0.3800,1.7645,0.2667
244,1.5168,0.3756,1.7193,0.2733
245,1.5128,0.3911,1.7189,0.3067
246,1.4791,0.4044,1.7374,0.2933
247,1.4937,0.4289,1.7230,0.2733
248,1.4362,0.4378,1.7407,0.3133
249,1.4488,0.4267,1.7813,0.2867
250,1.5391,0.4400,1.7505,0.2933
251,1.4502,0.4311,1.7107,0.2600
252,1.4601,0.4378,1.7060,0.2800
